target
22.8
49.9
5.2
4.4
12.6
8.14
6.8
14.354
11.67
9.9
57.64
5.9
6.58
26.5
11.85
13.43
5.22
7.1
31.1
28.2
10.05
5.348
4.27
6.2
18.1
4.4
14.768
4.55
9.389
11.734
7.3
7.62
10.55
3.8
7.3
7.86
6.3
59.5
18.5
12.7
8.21
7.82
4.5
7.9
15.9
7.45
7.2
14.8
5.85
15.42
39.9
5.9
5.3
11.3
9.1
7.5
3.8
19.1
3.5
16.4
7.57
6.6
24.829
82.9
10.82
10.2
22.097
6.59
15.1
7.14
39.4
4.8
9.6
9.1
7.85
11.7
3.42
12.7
10.623
19.9
20.4
8.836
3.498
14.0
7.91
7.31
8.5
10.6
10.02
6.8
8.18
5.2
7.976
12.25
4.943
13.1
6.4
6.0
25.729
13.53
10.32
6.3
7.281
14.808
22.4
5.29
8.9
11.4
21.006
14.597
7.76
9.6
16.2
13.1
18.8
9.7
5.35
7.7
10.727
14.1
7.6
8.133
18.5
18.4
68.5
27.3
17.6
8.14
6.77
18.0
13.4
23.49
10.778
11.4
16.9
20.0
20.22
4.66
9.874
8.5
10.0
6.58
8.87
59.8
104.0
1.65
40.44
9.5
7.4
28.4
5.1
21.8
4.5
5.9
16.8
16.3
7.5
6.06
5.37
15.9
11.97
9.02
5.18
31.5
10.03
8.0
3.57
9.0
6.2
3.8
7.17
14.05
6.2
42.913
3.83
6.72
20.6
10.1
7.23
4.1
11.5
7.66
4.6
55.5
6.831
11.16
3.613
7.828
27.7
5.8
8.5
15.153
28.7
2.31
6.32
21.18
6.64
19.671
12.24
10.4
9.2
7.02
7.0
9.5
23.5
13.69
5.22
9.86
18.941
1.9
8.272
8.02
18.5
13.328
18.2
27.5
24.2
12.35
7.53
13.41
23.3
16.14
20.8
8.6
5.9
5.0
6.2
7.61
16.3
8.17
12.91
5.1
10.063
11.03
5.39
9.1
9.1
5.14
6.19
14.5
10.833
15.9
37.0
6.5
13.3
4.8
8.26
8.08
12.0
9.9
11.79
14.1
9.9
5.0
12.59
4.67
20.5
5.42
10.4
10.84
8.161
21.2
3.6
17.2
7.56
16.4
47.9
8.7
6.2
17.163
7.45
10.7
15.0
8.6
19.9
21.976
7.62
13.2
22.3
14.5
44.4
9.6
7.954
10.495
6.24
37.8
81.23
4.22
2.1
15.093
9.291
9.89
8.57
17.876
7.0
19.182
13.2
9.02
9.22
19.5
8.03
6.2
7.23
9.639
3.84
13.96
7.144
5.9
7.091
41.0
9.5
15.8
10.8
13.47
5.973
8.254
10.6
11.76
11.0
6.4
11.7
8.2
26.36
7.97
4.3
20.7
27.54
8.56
5.9
7.65
29.91
10.01
5.53
8.5
10.123
8.7
24.6
42.4
4.4
28.83
9.46
10.71
74.43
15.0
11.2
10.45
13.42
8.61
13.8
9.6
4.38
12.757
7.49
10.62
6.9
7.891
24.24
6.2
8.0
8.26
8.5
3.1
31.8
16.3
11.18
32.8
7.46
6.51
5.3
17.18
11.59
6.73
10.21
9.312
29.326
4.7
13.25
9.31
8.5
12.2
9.18
5.224
11.18
12.28
23.0
21.3
10.8
10.4
17.6
5.7
7.6
5.34
11.7
13.2
8.24
7.0
12.74
3.94
12.0
6.6
12.934
9.47
9.39
9.41
30.3
13.63
14.469
12.17
25.7
4.1
22.6
23.254
19.6
11.9
4.7
10.36
6.52
8.93
46.0
13.4
37.7
7.692
6.5
13.87
6.01
5.77
9.4
11.0
22.09
6.24
7.2
4.6
13.7
6.8
4.2
16.6
6.86
10.0
7.149
24.8
8.8
12.7
6.42
5.16
5.97
8.4
4.864
7.76
8.2
6.1
7.64
5.35
3.987
4.129
14.08
17.4
4.555
7.8
11.04
10.11
8.13
16.7
37.2
9.6
9.36
3.901
10.7
5.31
10.38
14.2
7.6
3.5
13.0
13.5
22.237
8.75
12.4
10.4
12.1
11.249
21.7
10.4
20.14
10.39
16.1
12.25
12.6
6.14
18.99
6.39
12.9
37.6
10.1
10.0
6.52
12.1
10.58
13.83
8.3
25.4
15.49
39.5
6.31
7.29
150.34
3.03
9.22
8.67
7.0
9.1
11.9
7.49
11.826
8.54
25.45
37.5
3.0
7.003
4.859
20.1
19.12
5.97
41.7
8.89
18.601
9.66
13.7
9.82
13.4
7.6
9.606
9.48
4.75
15.05
10.67
10.47
15.098
6.307
10.7
14.9
6.8
33.6
7.0
19.69
22.94
15.1
8.4
15.8
20.2
9.522
7.71
7.79
4.8
3.39
11.2
16.1
11.24
8.32
41.0
32.3
9.0
9.0
11.35
9.3
7.2
4.9
31.683
5.5
38.6
2.6
5.18
20.2
8.34
11.3
15.9
8.38
7.8
8.16
12.14
3.44
13.56
24.3
8.05
13.37
24.8
7.2
13.13
11.1
6.39
3.4
19.7
8.5
42.4
14.1
6.81
6.2
9.7
17.78
6.54
8.19
18.65
9.9
11.002
18.5
6.94
13.24
9.5
5.48
8.67
9.57
15.23
9.684
3.8
4.22
3.662
9.07
27.179
10.51
9.61
18.1
6.4
16.0
5.97
7.4
6.267
3.6
13.3
7.3
50.4
10.3
5.02
10.4
5.45
18.64
7.99
5.56
54.2
13.6
16.29
9.423
6.886
11.41
14.1
11.7
7.75
18.8
21.9
5.89
15.0
6.81
