iter	RMSE
324	4.41085838
325	4.381508189
326	4.352400133
327	4.323532467
328	4.294903457
329	4.266511388
330	4.238354559
331	4.210431284
332	4.182739889
333	4.155278718
334	4.128046127
335	4.101040487
336	4.074260183
337	4.04770361
338	4.021369182
339	3.995255321
340	3.968556372
341	3.942088349
342	3.916596929
343	3.890557465
344	3.864743676
345	3.839861385
346	3.814466642
347	3.789292467
348	3.764337046
349	3.74024189
350	3.71569308
351	3.691358106
352	3.667842223
353	3.643904892
354	3.620176608
355	3.597227654
356	3.573888262
357	3.551315274
358	3.52835916
359	3.505604505
360	3.479844763
361	3.454340914
362	3.429090404
363	3.404090707
364	3.379339332
365	3.354833815
366	3.33272034
367	3.308659229
368	3.28483748
369	3.263321279
370	3.2399326
371	3.218806198
372	3.195843461
373	3.175100504
374	3.152556713
375	3.130238309
376	3.110059218
377	3.08814915
378	3.066458575
379	3.046829646
380	3.025537098
381	3.004454873
382	2.98356314
383	2.964615897
384	2.944080975
385	2.923751531
386	2.903601926
387	2.88365373
388	2.863881334
389	2.844306385
390	2.824903305
391	2.805693809
392	2.786652357
393	2.767800726
394	2.749113415
395	2.730612254
396	2.712271789
397	2.694113895
398	2.676113167
399	2.658291519
400	2.640623598
401	2.62313135
402	2.60578948
403	2.588619959
404	2.571597552
405	2.554744249
406	2.538156976
407	2.521729087
408	2.505233533
409	2.488782975
410	2.472485046
411	2.457470202
412	2.441429967
413	2.425759613
414	2.411067428
415	2.395406223
416	2.38095437
417	2.365540701
418	2.350473221
419	2.335550583
420	2.321509765
421	2.306578971
422	2.292768663
423	2.278073865
424	2.263725252
425	2.249280603
426	2.23256552
427	2.218382186
428	2.204328713
429	2.190403789
430	2.174263011
431	2.160589007
432	2.146504525
433	2.132554659
434	2.118737922
435	2.105052861
436	2.091498048
437	2.078072086
438	2.064773604
439	2.051601259
440	2.038553733
441	2.025629732
442	2.013206946
443	2.000511033
444	1.987221679
445	1.97406259
446	1.961032588
447	1.948768655
448	1.935968603
449	1.923294433
450	1.910745013
451	1.898319224
452	1.886015957
453	1.873834117
454	1.862280018
455	1.850314313
456	1.838467051
457	1.826737176
458	1.815123642
459	1.803625415
460	1.792648364
461	1.7813552
462	1.770174532
463	1.759105362
464	1.748146704
465	1.737297578
466	1.726868534
467	1.716214034
468	1.705666414
469	1.69522473
470	1.684888048
471	1.67465544
472	1.664747043
473	1.654699203
474	1.644752931
475	1.634907331
476	1.625161518
477	1.615514612
478	1.606101033
479	1.592969392
480	1.580020732
481	1.570839297
482	1.561583768
483	1.548952237
484	1.540004617
485	1.527615718
486	1.518823485
487	1.509944618
488	1.497859668
489	1.489292127
490	1.477938954
491	1.469506271
492	1.461005589
493	1.449978457
494	1.441747784
495	1.430961111
496	1.422860152
497	1.412308435
498	1.404529835
499	1.396531652
500	1.386297044
501	1.378705159
502	1.371181626
503	1.360684691
504	1.353287969
505	1.345957157
506	1.338633201
507	1.331105345
508	1.321524632
509	1.314361165
510	1.30738095
511	1.300329669
512	1.290557498
513	1.283615464
514	1.276733016
515	1.267693583
516	1.26091727
517	1.251580782
518	1.244905503
519	1.238289227
520	1.231729652
521	1.222689285
522	1.216228316
523	1.209822689
524	1.198659687
525	1.192355537
526	1.186105291
527	1.179910558
528	1.171387858
529	1.165282519
530	1.159231515
531	1.148670956
532	1.142711822
533	1.136805801
534	1.128727372
535	1.123039356
536	1.117404394
537	1.107386632
538	1.101848671
539	1.096362215
540	1.090923966
541	1.083438226
542	1.077917261
543	1.072600915
544	1.063130933
545	1.057737552
546	1.052388368
547	1.045242884
548	1.039964966
549	1.030900758
550	1.025695124
551	1.020540314
552	1.013691259
553	1.008596997
554	1.003552749
555	0.9968573373
556	0.9918721434
557	0.9833558153
558	0.9784457784
559	0.9735766719
560	0.9671547145
561	0.9626143476
562	0.9581149151
563	0.9536572878
564	0.9455889263
565	0.9412018332
566	0.9368552587
567	0.9325403353
568	0.9282653448
569	0.9222701176
570	0.9180543786
571	0.9138772157
572	0.9097308086
573	0.9039128738
574	0.8998271625
575	0.8940994271
576	0.8900730174
577	0.8860864186
578	0.8788214961
579	0.8748991877
580	0.8708513038
581	0.8654097382
582	0.8614104806
583	0.8574515972
584	0.8521292058
585	0.8482177589
586	0.8429940729
587	0.8391383846
588	0.834018773
589	0.8302121725
590	0.8264445988
591	0.8214171032
592	0.8176944278
593	0.8127806231
594	0.8089128215
595	0.8050866107
596	0.8013025326
597	0.7975588037
598	0.7938560141
599	0.7901924044
600	0.7866662239
601	0.7820203269
602	0.7785260974
603	0.7748841849
604	0.7714467616
605	0.7669564459
606	0.7635831268
607	0.7600378905
608	0.7517072415
609	0.7484247867
610	0.7451767134
611	0.7417292636
612	0.7385345757
613	0.7351411568
614	0.7272260495
615	0.7241175118
616	0.7207982637
617	0.7177411482
618	0.7144740671
619	0.70691927
620	0.7039445133
621	0.700748179
622	0.6978229802
623	0.6905864533
624	0.6874642597
625	0.6846178922
626	0.6815394899
627	0.674600615
628	0.6699534951
629	0.6653853362
630	0.6587881032
631	0.6543591195
632	0.6480254818
633	0.6437295523
634	0.6391781059
635	0.6347038004
636	0.6303051622
637	0.6259807524
638	0.6217291653
639	0.6175490277
640	0.6147256285
641	0.6105877459
642	0.6065433297
643	0.6037837954
644	0.5998272072
645	0.5971196097
646	0.5931933023
647	0.590747547
648	0.5883279873
649	0.5859344059
650	0.5835633994
651	0.5812169358
652	0.5788926486
653	0.5751630284
654	0.5728796758
655	0.5699466936
656	0.5676993806
657	0.5654736455
658	0.563264558
659	0.5581251819
660	0.5559538536
661	0.5537986624
662	0.5503489989
663	0.5479058366
664	0.5454847011
665	0.5406501099
666	0.5383519769
667	0.5359922689
668	0.5337364503
669	0.5314135673
670	0.5268181259
671	0.5246324152
672	0.522367117
673	0.5201218601
674	0.5157235102
675	0.5136189462
676	0.5114285073
677	0.5092570009
678	0.5050457008
679	0.5031656239
680	0.5018455563
681	0.4992387151
682	0.4966727327
683	0.4941467935
684	0.4916601042
685	0.4893370956
686	0.4859220769
687	0.4825784079
688	0.4793045225
689	0.4760988888
690	0.4729600083
691	0.4698864155
692	0.4668766768
693	0.4639293903
694	0.4610431846
695	0.4582167189
696	0.4554486819
697	0.4527377912
698	0.451610991
699	0.4504981211
700	0.4478630978
701	0.446773882
702	0.44420302
703	0.4431370341
704	0.442084324
705	0.4395856409
706	0.4385555094
707	0.436117805
708	0.4351098409
709	0.434114521
710	0.4317454652
711	0.4307716815
712	0.4298101669
713	0.4275079017
714	0.4265673043
715	0.4243214095
716	0.4234013385
717	0.4224929415
718	0.4203105389
719	0.4194220692
720	0.4172932103
721	0.4164242898
722	0.4155664701
723	0.4134979478
724	0.412659098
725	0.4106414222
726	0.4098211765
727	0.4090114804
728	0.407051123
729	0.4062594714
730	0.4043473875
731	0.4035734271
732	0.4028094861
733	0.4009518348
734	0.400205045
735	0.3983932133
736	0.3976632337
737	0.3969427641
738	0.3949603389
739	0.3932056176
740	0.3910489982
741	0.3889160209
742	0.3868064357
743	0.3850011689
744	0.3842979591
745	0.3824055361
746	0.3817089084
747	0.3798328709
748	0.3791427618
749	0.3772829719
750	0.3765993185
751	0.37475564
752	0.3740783805
753	0.3720772763
754	0.3702671958
755	0.3695964579
756	0.3676349707
757	0.3659542729
758	0.3652949295
759	0.3635264162
760	0.3619263531
761	0.3601801181
762	0.358292083
763	0.357643088
764	0.3557740741
765	0.3541702701
766	0.3535322727
767	0.3518427353
768	0.3512106914
769	0.3495359136
770	0.3489097682
771	0.3472496298
772	0.3466293285
773	0.3449837108
774	0.343210626
775	0.3425961675
776	0.340840196
777	0.3385892071
778	0.3369945181
779	0.3363906715
780	0.3348099479
781	0.334211746
782	0.3326448772
783	0.3320522683
784	0.330368213
785	0.3287004145
786	0.3281156223
787	0.3265903202
788	0.3260110014
789	0.3244991075
790	0.3239252123
791	0.3223053804
792	0.3217390176
793	0.320134822
794	0.3186631027
795	0.3181020189
796	0.3166432824
797	0.3160874028
798	0.3145290037
799	0.3124572232
