iter	RMSE
174	4.849304075
175	4.841554061
176	4.813188657
177	4.787608676
178	4.759630102
179	4.746508425
180	4.734304406
181	4.718570947
182	4.710097945
183	4.69607167
184	4.677777728
185	4.65203015
186	4.638656236
187	4.631873348
188	4.617443512
189	4.599477404
190	4.585186857
191	4.567327158
192	4.557604659
193	4.545974157
194	4.532294221
195	4.511781316
196	4.503049219
197	4.489497497
198	4.473865565
199	4.458987623
200	4.433927497
201	4.42133309
202	4.400142512
203	4.389047762
204	4.381671139
205	4.361703431
206	4.339943683
207	4.326591709
208	4.315058403
209	4.293823314
210	4.285372694
211	4.268608243
212	4.251899777
213	4.242072655
214	4.223285334
215	4.20756767
216	4.194216631
217	4.185213367
218	4.170227135
219	4.158911953
220	4.150808229
221	4.142640292
222	4.126713768
223	4.117303083
224	4.103260029
225	4.097091924
226	4.080799993
227	4.068198329
228	4.057263939
229	4.045661237
230	4.037998229
231	4.019848528
232	4.010304563
233	4.004284883
234	3.990917291
235	3.978684521
236	3.967797212
237	3.953294374
238	3.945937346
239	3.937840023
240	3.931779242
241	3.918457495
242	3.911345239
243	3.891340108
244	3.881707379
245	3.861738603
246	3.849765428
247	3.840326479
248	3.82630886
249	3.811098556
250	3.802156847
251	3.784329164
252	3.775987382
253	3.766665791
254	3.751078057
255	3.741226426
256	3.720106178
257	3.707154211
258	3.698621157
259	3.683858564
260	3.669617288
261	3.655880862
262	3.648576586
263	3.638556615
264	3.626660861
265	3.612786747
266	3.602731708
267	3.594908667
268	3.586613927
269	3.580418574
270	3.567907855
271	3.558798178
272	3.549941457
273	3.545009343
274	3.532349515
275	3.524734663
276	3.511890854
277	3.505524875
278	3.498564339
279	3.492353641
280	3.481253993
281	3.470533734
282	3.462062999
283	3.446389841
284	3.43508414
285	3.421887472
286	3.407767351
287	3.399668904
288	3.390463399
289	3.385952241
290	3.374527503
291	3.365706033
292	3.35488795
293	3.345324585
294	3.339098433
295	3.332271946
296	3.32171348
297	3.315564927
298	3.309071158
299	3.300128675
300	3.293549943
301	3.285878576
302	3.279360159
303	3.273124834
304	3.265736508
305	3.259268563
306	3.250329218
307	3.242832779
308	3.233115971
309	3.224004209
310	3.213002395
311	3.203872015
312	3.193144864
313	3.187487731
314	3.176589226
315	3.167235767
316	3.157492353
317	3.149805239
318	3.144080625
319	3.136083391
320	3.130069048
321	3.123501715
322	3.115105384
323	3.106801811
324	3.099915409
325	3.094052742
326	3.087076724
327	3.078469357
328	3.07177627
329	3.06624251
330	3.056787583
331	3.050404305
332	3.042425079
333	3.036806614
334	3.031608672
335	3.027100992
336	3.019760507
337	3.01365362
338	3.004536011
339	2.997795373
340	2.993310791
341	2.984662352
342	2.980380728
343	2.973899122
344	2.969893626
345	2.963548137
346	2.951826376
347	2.942970623
348	2.934221144
349	2.929986302
350	2.925715242
351	2.91727621
352	2.912480116
353	2.904781539
354	2.900308412
355	2.892834336
356	2.881482249
357	2.876365637
358	2.871971084
359	2.865747452
360	2.860028765
361	2.854394637
362	2.84939954
363	2.84280935
364	2.838781641
365	2.834783589
366	2.827511117
367	2.819128399
368	2.811698636
369	2.807431502
370	2.802718736
371	2.796103792
372	2.791158529
373	2.78353796
374	2.779648496
375	2.774713235
376	2.766187886
377	2.760527519
378	2.757625708
379	2.753815617
380	2.75082193
381	2.746307593
382	2.742411145
383	2.739152424
384	2.735426092
385	2.729438082
386	2.725853577
387	2.719855319
388	2.71473993
389	2.70897999
390	2.702568194
391	2.697922327
392	2.689861723
393	2.683799618
394	2.677170998
395	2.673784227
396	2.670448701
397	2.664937515
398	2.660909913
399	2.652321224
400	2.647543864
401	2.643542554
402	2.636652035
403	2.631476669
404	2.62799686
405	2.625063788
406	2.621163171
407	2.615453727
408	2.609771651
409	2.603925502
410	2.59901979
411	2.594726705
412	2.590519322
413	2.585743435
414	2.581485808
415	2.576422559
416	2.572326511
417	2.568242472
418	2.564676133
419	2.559892845
420	2.556021831
421	2.552104772
422	2.547259142
423	2.542055756
424	2.537943076
425	2.530047878
426	2.526188026
427	2.522483384
428	2.517559379
429	2.513675977
430	2.509238807
431	2.505156182
432	2.50069369
433	2.496250473
434	2.492143382
435	2.488729961
436	2.484815017
437	2.482208338
438	2.477027712
439	2.472580757
440	2.466931639
441	2.463355009
442	2.457769162
443	2.453364726
444	2.448051411
445	2.44409401
446	2.438916891
447	2.43523227
448	2.432261677
449	2.425998036
450	2.422010115
451	2.419251814
452	2.415942733
453	2.41316442
454	2.407641551
455	2.403667323
456	2.400402795
457	2.396153769
458	2.393357879
459	2.390398033
460	2.386847823
461	2.381651012
462	2.379985555
463	2.375857145
464	2.371430264
465	2.368377717
466	2.363936046
467	2.360566565
468	2.358524252
469	2.354014264
470	2.351218785
471	2.345326286
472	2.339963001
473	2.336878272
474	2.333429122
475	2.33037497
476	2.327130074
477	2.325676642
478	2.322008483
479	2.318102711
480	2.312900514
481	2.310290726
482	2.30670342
483	2.302448676
484	2.300267463
485	2.297420557
486	2.294624777
487	2.292635405
488	2.289879301
489	2.285885471
490	2.283631812
491	2.280836871
492	2.278457798
493	2.275538319
494	2.271583829
495	2.2675682
496	2.265220068
497	2.26111819
498	2.258665866
499	2.256131062
500	2.250509203
501	2.248590028
502	2.246094282
503	2.239784477
504	2.238146632
505	2.235438464
506	2.229151221
507	2.226578103
508	2.224246911
509	2.221939116
510	2.219966848
511	2.217597305
512	2.214399378
513	2.212143462
514	2.209728118
515	2.20485897
516	2.200093235
517	2.196031024
518	2.189812582
519	2.187933888
520	2.184858956
521	2.182554061
522	2.179411798
523	2.177524018
524	2.174540535
525	2.171766869
526	2.168786353
527	2.165295778
528	2.161472666
529	2.156376646
530	2.153975126
531	2.151536777
532	2.148311688
533	2.145626263
534	2.143709602
535	2.139358531
536	2.137922542
537	2.135112191
538	2.132194755
539	2.128446246
540	2.12634255
541	2.123942398
542	2.121895461
543	2.119690143
544	2.115173356
545	2.11104172
546	2.107952906
547	2.105090947
548	2.103354405
549	2.101258523
550	2.099231275
551	2.097659507
552	2.09507007
553	2.091092448
554	2.086950103
555	2.085294078
556	2.083960721
557	2.079631262
558	2.078035917
559	2.076286798
560	2.074020221
561	2.070912941
562	2.067004589
563	2.064617406
564	2.061858825
565	2.058841664
566	2.056636269
567	2.053858896
568	2.051483643
569	2.047901148
570	2.044636268
571	2.043174895
572	2.041422154
573	2.039118293
574	2.035189149
575	2.031646164
576	2.030309973
577	2.023313311
578	2.01973279
579	2.017576559
580	2.0155414
581	2.014355071
582	2.012180825
583	2.009067083
584	2.005673363
585	2.003991393
586	2.000927082
587	1.998270106
588	1.996320588
589	1.994793981
590	1.993061931
591	1.990789619
592	1.987771687
593	1.986347451
594	1.984035589
595	1.98200717
596	1.979805316
597	1.978533888
598	1.976722819
599	1.975249082
600	1.971781996
601	1.969336267
602	1.967649965
603	1.965516518
604	1.963290687
605	1.961757637
606	1.95996507
607	1.957160498
608	1.953846268
609	1.952522027
610	1.949402771
611	1.947251277
612	1.945335584
613	1.943926089
614	1.94180502
615	1.940396401
616	1.938949831
617	1.936987753
618	1.935143013
619	1.933460648
620	1.930961977
621	1.928764199
622	1.927459229
623	1.925891923
624	1.923624412
625	1.922126644
626	1.920932648
627	1.918359969
628	1.916256683
629	1.914412867
630	1.91135656
631	1.910337809
632	1.908501116
633	1.906234383
634	1.904267198
635	1.902805699
636	1.901181316
637	1.899871374
638	1.898021037
639	1.89582212
640	1.894343822
641	1.892583982
642	1.890459237
643	1.888971868
644	1.886711234
645	1.8844002
646	1.883266045
647	1.87894409
648	1.877294648
649	1.874504172
650	1.872618355
651	1.87086043
652	1.86909635
653	1.86742948
654	1.866128711
655	1.86448665
656	1.863288223
657	1.861631902
658	1.860496513
659	1.857112749
660	1.853574715
661	1.852013377
662	1.851144964
663	1.848999835
664	1.845899252
665	1.843974685
666	1.84263703
667	1.841621056
668	1.839729818
669	1.83748218
670	1.835793917
671	1.8340483
672	1.832463805
673	1.830600889
674	1.828745952
675	1.827187267
676	1.824978696
677	1.823205285
678	1.821692168
679	1.820362351
680	1.81871918
681	1.817217322
682	1.815040588
683	1.81234306
684	1.810433808
685	1.808947297
686	1.806872272
687	1.80517867
688	1.803162844
689	1.801541988
690	1.799102486
691	1.797984618
692	1.795533089
693	1.793102147
694	1.791348531
695	1.78993614
696	1.788116209
697	1.784018099
698	1.78293252
699	1.781813956
700	1.780726084
701	1.779185306
702	1.777900815
703	1.776886852
704	1.775290271
705	1.773716896
706	1.772752263
707	1.771351825
708	1.768850106
709	1.767785489
710	1.766383478
711	1.764914297
712	1.763710083
713	1.761249582
714	1.758559161
715	1.756495874
716	1.754713187
717	1.750461543
718	1.748837376
719	1.746608695
720	1.745368774
721	1.743517199
722	1.741926017
723	1.74062219
724	1.739523499
725	1.737914154
726	1.735513757
727	1.732961676
728	1.731616726
729	1.729805937
730	1.727937382
731	1.726840086
732	1.725213079
733	1.724014458
734	1.723058041
735	1.72160019
736	1.720420534
737	1.719188386
738	1.716840454
739	1.71375606
740	1.712780535
741	1.711572238
742	1.710278446
743	1.709517627
744	1.708664736
745	1.707958252
746	1.705270821
747	1.703603247
748	1.702408435
749	1.701620295
750	1.700244609
751	1.6978347
752	1.696720866
753	1.69477776
754	1.693738687
755	1.692858736
756	1.691575578
757	1.690630199
758	1.68944917
759	1.687949804
760	1.685716588
761	1.684015031
762	1.682316981
763	1.680993342
764	1.679632135
765	1.677834752
766	1.676644209
767	1.675419055
768	1.674599351
769	1.673138166
770	1.671733726
771	1.670668867
772	1.669321574
773	1.668143786
774	1.667038721
775	1.66583998
776	1.664857365
777	1.663639351
778	1.66295577
779	1.661563026
780	1.660443818
781	1.65902085
782	1.657097046
783	1.655804101
784	1.65431969
785	1.65353373
786	1.652218345
787	1.651300552
788	1.65029965
789	1.649355499
790	1.648410076
791	1.646864341
792	1.645753245
793	1.64353071
794	1.642541271
795	1.640848766
796	1.639782569
797	1.639374849
798	1.638288263
799	1.637353726
800	1.636415966
801	1.63560778
802	1.634764777
803	1.63278952
804	1.630945069
805	1.630090157
806	1.629730527
807	1.628588044
808	1.627568193
809	1.626360785
810	1.625523118
811	1.62511904
812	1.62423948
813	1.623507457
814	1.621748897
815	1.620791852
816	1.618881728
817	1.617762212
818	1.616632591
819	1.615556685
820	1.613539451
821	1.612686576
822	1.61170199
823	1.61102007
824	1.60981128
825	1.608236598
826	1.606470125
827	1.605784414
828	1.604471921
829	1.60287761
830	1.602241192
831	1.601271394
832	1.60027328
833	1.598259594
834	1.597701739
835	1.596306257
836	1.595283533
837	1.594645786
838	1.592802059
839	1.591660942
840	1.590669691
841	1.590246379
842	1.588934195
843	1.587824751
844	1.586947365
845	1.586397632
846	1.584767135
847	1.583992726
848	1.582666984
849	1.581834323
850	1.580579524
851	1.579915274
852	1.57893078
853	1.577804651
854	1.576545266
855	1.575567116
856	1.574872609
857	1.573481766
858	1.572578588
859	1.570924294
860	1.569855528
861	1.568116929
862	1.567466771
863	1.566604282
864	1.565373963
865	1.564329601
866	1.563511084
867	1.562893274
868	1.562081239
869	1.560478652
870	1.559751272
871	1.558665363
872	1.557623492
873	1.555149319
874	1.553837248
875	1.552856236
876	1.552081582
877	1.551175626
878	1.549596857
879	1.548673316
880	1.546477453
881	1.545435483
882	1.544838464
883	1.543810711
884	1.542789481
885	1.541898008
886	1.541304571
887	1.539886029
888	1.539429328
889	1.538644498
890	1.537600829
891	1.53673263
892	1.535396191
893	1.534189349
894	1.533018091
895	1.532582155
896	1.531691344
897	1.530688931
898	1.529782064
899	1.528891888
900	1.527351167
901	1.526656658
902	1.52623249
903	1.52516711
904	1.524281153
905	1.523288211
906	1.521888067
907	1.521195732
908	1.520252779
909	1.519532019
910	1.518923908
911	1.5184949
912	1.517715612
913	1.516581453
914	1.515546917
915	1.514391587
916	1.514064855
917	1.513376433
918	1.512584452
919	1.512397236
920	1.51154266
921	1.510309627
922	1.509625054
923	1.50825268
924	1.5067849
925	1.505766546
926	1.505193372
927	1.504400662
928	1.503738155
929	1.503182332
930	1.501826872
931	1.500634548
932	1.499641174
933	1.498835895
934	1.498258564
935	1.497735942
936	1.497052818
937	1.496221944
938	1.495055416
939	1.493469603
940	1.492690221
941	1.491984245
942	1.490660429
943	1.490294321
944	1.48949948
945	1.488802122
946	1.488304634
947	1.4877303
948	1.486667729
949	1.485577661
950	1.484904936
951	1.484374591
952	1.483026158
953	1.482205247
954	1.481483601
955	1.480813796
956	1.480242099
957	1.479621624
958	1.478834453
959	1.477816621
960	1.47695187
961	1.475937008
962	1.475084932
963	1.474805825
964	1.474053555
965	1.472988997
966	1.472384755
967	1.471521348
968	1.47099264
969	1.470613912
970	1.469989472
971	1.469715729
972	1.469217711
973	1.468653266
974	1.468217921
975	1.467686424
976	1.466080347
977	1.465571307
978	1.464299615
979	1.462622726
980	1.462058212
981	1.460655176
982	1.45984739
983	1.458820383
984	1.458092962
985	1.457464738
986	1.457141326
987	1.456423901
988	1.456054878
989	1.454874059
990	1.453229134
991	1.452435426
992	1.451788437
993	1.451287625
994	1.450736501
995	1.449868616
996	1.448921026
997	1.44790882
998	1.447144256
999	1.446449535
1000	1.44594522
1001	1.445221401
1002	1.444324842
1003	1.443946832
1004	1.443445791
1005	1.442857262
1006	1.442487245
1007	1.441838594
1008	1.440747281
1009	1.439751336
1010	1.439270812
1011	1.438688856
1012	1.437950752
1013	1.437397547
1014	1.436737156
1015	1.436082748
1016	1.435375136
1017	1.43480513
1018	1.434421835
1019	1.433691602
1020	1.432740012
1021	1.432261403
1022	1.431521528
1023	1.430763769
1024	1.430122162
1025	1.429538529
1026	1.42894341
1027	1.42836412
1028	1.428067793
1029	1.427049397
1030	1.426146363
1031	1.425834839
1032	1.425412497
1033	1.425205087
1034	1.424457086
1035	1.424010678
1036	1.423034874
1037	1.422063186
1038	1.421530924
1039	1.421036085
1040	1.420489078
1041	1.419902027
1042	1.419363571
1043	1.418852079
1044	1.418165115
1045	1.417675351
1046	1.41697171
1047	1.416813951
1048	1.416195518
1049	1.415406395
1050	1.414564613
1051	1.414003103
1052	1.413257145
1053	1.412561302
1054	1.412194118
1055	1.411600357
1056	1.410884551
1057	1.410178936
1058	1.409351811
1059	1.40871481
1060	1.408058346
1061	1.407299726
1062	1.407057273
1063	1.406532856
1064	1.406205166
1065	1.405595275
1066	1.404897453
1067	1.404424007
1068	1.40378338
1069	1.402876097
1070	1.402220858
1071	1.401367105
1072	1.401186422
1073	1.400646294
1074	1.399953763
1075	1.399428311
1076	1.399060655
1077	1.398962333
1078	1.398454747
1079	1.398041625
1080	1.397628745
1081	1.396750366
1082	1.39640058
1083	1.396033695
1084	1.395276606
1085	1.394981073
1086	1.394260635
1087	1.393891202
1088	1.393083793
1089	1.392420325
1090	1.391885625
1091	1.391577544
1092	1.390813766
1093	1.390421386
1094	1.389435275
1095	1.388338032
1096	1.387836226
1097	1.387459255
1098	1.386871617
1099	1.386359464
1100	1.385830237
1101	1.385380206
1102	1.384679075
1103	1.384277255
1104	1.383917656
1105	1.383323389
1106	1.382404171
1107	1.382047968
1108	1.381410565
1109	1.380764896
1110	1.380210723
1111	1.37951735
1112	1.378775474
1113	1.378466437
1114	1.377799825
1115	1.377367227
1116	1.377181355
1117	1.376725401
1118	1.376064821
1119	1.375633311
1120	1.374891227
1121	1.37435744
1122	1.373505515
1123	1.372925064
1124	1.372368042
1125	1.371543894
1126	1.370838804
1127	1.370444255
1128	1.369829336
1129	1.369405158
1130	1.36897014
1131	1.367708219
1132	1.367240978
1133	1.366831194
1134	1.366152425
1135	1.365738487
1136	1.365178033
1137	1.364793095
1138	1.364585058
1139	1.364237782
1140	1.36375522
1141	1.363567465
1142	1.363445561
1143	1.362914235
1144	1.362520206
1145	1.362052633
1146	1.361744917
1147	1.361420152
1148	1.361038163
1149	1.360663045
1150	1.360303167
1151	1.359859055
1152	1.359641289
1153	1.359110143
1154	1.358749083
1155	1.357519841
1156	1.357313168
1157	1.356858667
1158	1.356399643
1159	1.355917509
1160	1.355236404
1161	1.354882206
1162	1.354585788
1163	1.35426102
1164	1.353607409
1165	1.353062775
1166	1.352682849
1167	1.352228737
1168	1.351783545
1169	1.351279918
1170	1.350990723
1171	1.350574067
1172	1.350001889
1173	1.349823079
1174	1.349486098
1175	1.349200449
1176	1.34890769
1177	1.348695809
1178	1.348001682
1179	1.347802115
1180	1.34748359
1181	1.347026532
1182	1.346611999
1183	1.346436292
1184	1.34538137
1185	1.344745882
1186	1.344143604
1187	1.343410135
1188	1.342949226
1189	1.34245618
1190	1.342221432
1191	1.341863636
1192	1.341186719
1193	1.340864654
1194	1.340749891
1195	1.340512829
1196	1.340176866
1197	1.339785624
1198	1.339520425
1199	1.339096602
